TARGET_B,TARGET_D6,TARGET_D12,TARGET_D18,TARGET_D24,CONTROL_NUMBER,MONTHS_SINCE_ORIGIN,NUMBER_OF_RESP,DONOR_AGE,IN_HOUSE,URBANICITY,CLUSTER_CODE,HOME_OWNER,DONOR_GENDER,INCOME_GROUP,PUBLISHED_PHONE,WEALTH_RATING,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,PCT_OWNER_OCCUPIED,PEP_STAR,RECENT_STAR_STATUS,RECENCY_FREQ_STATUS,RECENT_CARD_RESPONSE_PROP,MONTHS_SINCE_LAST_PROM_RESP,LAST_GIFT_AMT,NUMBER_PROM_12,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT
0,0.0,0.0,0.0,0.0,36125,34,11,76.0,0,S,13.0,H,M,2.0,1,8.0,590,279,84,0,0,A1,0.333,24.0,40.0,11,24,125
0,0.0,0.0,0.0,0.0,36341,65,14,76.0,0,C,44.0,H,F,2.0,1,7.0,1344,335,81,0,0,A2,0.222,20.0,0.0,14,18,55
1,274.57,2003.41,3732.25,5461.09,36353,53,12,76.0,0,C,41.0,H,F,1.0,1,9.0,1344,335,81,0,0,A1,0.125,16.0,0.0,12,16,53
0,0.0,0.0,0.0,0.0,36692,65,13,76.0,0,S,27.0,H,F,6.0,0,9.0,548,213,71,1,0,A1,0.273,22.0,75.0,13,22,65
0,0.0,0.0,0.0,0.0,37262,101,16,76.0,0,U,36.0,H,F,3.0,0,4.0,1587,299,64,1,0,A1,0.091,19.0,0.0,16,19,91
1,176.19,453.06,704.76,1006.8,37697,1,15,76.0,0,U,51.0,H,M,6.0,1,6.0,906,351,43,1,0,A1,0.2,1.0,192.0,15,17,81
0,0.0,0.0,0.0,0.0,38202,65,14,76.0,0,U,22.0,H,M,7.0,1,7.0,1022,361,68,1,1,S2,0.182,19.0,0.0,14,19,57
0,0.0,0.0,0.0,0.0,38278,120,7,76.0,0,U,30.0,H,M,4.0,0,2.0,1010,391,93,1,0,A1,0.25,120.0,0.0,7,24,124
0,0.0,0.0,0.0,0.0,39538,137,9,76.0,0,C,36.0,U,M,5.0,0,6.0,1125,326,53,1,0,A1,0.0,21.0,20.0,9,26,130
0,0.0,0.0,0.0,0.0,41221,95,7,76.0,0,U,18.0,H,M,2.0,1,1.0,545,210,73,1,0,A1,0.25,17.0,0.0,7,17,113
0,0.0,0.0,0.0,0.0,42983,53,13,76.0,0,C,8.0,H,M,5.0,1,6.0,1235,288,76,1,1,S2,0.182,16.0,0.0,13,16,53
0,0.0,0.0,0.0,0.0,43105,40,14,76.0,0,C,10.0,U,U,5.0,0,9.0,5797,1067,92,1,0,A1,0.125,19.0,35.0,14,19,126
0,0.0,0.0,0.0,0.0,43105,42,14,76.0,0,C,18.0,U,U,5.0,0,9.0,5797,1067,92,1,0,A1,0.125,19.0,35.0,14,19,126
0,0.0,0.0,0.0,0.0,43952,101,9,76.0,0,C,8.0,H,F,3.0,1,9.0,865,337,84,1,0,A1,0.125,26.0,112.0,9,26,93
1,66.5,216.5,491.5,641.5,43998,41,15,76.0,0,C,8.0,H,M,3.0,0,5.0,768,256,72,0,0,A2,0.0,18.0,30.0,15,18,44
0,0.0,0.0,0.0,0.0,44147,29,12,76.0,0,C,16.0,H,M,1.0,1,5.0,620,213,79,0,0,A3,0.429,17.0,90.0,12,17,33
0,0.0,0.0,0.0,0.0,44637,125,15,76.0,0,T,32.0,U,U,5.0,0,5.0,744,414,89,0,0,A2,0.182,15.0,25.0,15,15,107
0,0.0,0.0,0.0,0.0,46571,65,14,76.0,0,C,32.0,H,F,5.0,1,9.0,1680,537,80,1,0,A4,0.6,17.0,0.0,14,17,56
1,63.88,447.16,734.62,766.56,46981,13,16,76.0,0,T,16.0,U,M,6.0,1,9.0,952,462,90,1,1,S3,0.364,13.0,0.0,16,17,113
1,63.88,447.16,734.62,766.56,46981,67,16,76.0,0,T,8.0,U,M,6.0,1,9.0,952,462,90,1,1,S3,0.364,17.0,0.0,16,17,113
1,1273.0,2273.0,3323.0,3733.78,47371,77,14,76.0,0,C,10.0,H,F,1.0,1,1.0,288,129,52,0,0,A4,0.273,16.0,0.0,14,16,69
0,0.0,0.0,0.0,0.0,48114,101,12,76.0,0,R,40.0,U,M,2.0,0,4.0,415,221,78,1,0,A2,0.0,10.0,101.0,12,15,88
0,0.0,0.0,0.0,0.0,48567,181,8,76.0,0,T,51.0,H,M,7.0,1,9.0,795,459,88,0,0,N1,0.25,23.0,0.0,8,23,23
0,0.0,0.0,0.0,0.0,48742,81,12,76.0,0,C,39.0,H,M,5.0,1,7.0,879,447,91,0,0,N3,0.667,28.0,0.0,12,15,21
0,0.0,0.0,0.0,0.0,49356,72,11,76.0,0,T,30.0,H,F,3.0,1,1.0,469,192,85,1,0,E1,0.0,15.0,193.59,11,15,124
1,450.0,1050.0,1650.0,1950.0,50640,137,9,76.0,0,T,24.0,H,M,5.0,0,6.0,908,415,92,1,1,S3,0.167,119.0,0.0,9,15,127
0,0.0,0.0,0.0,0.0,50861,89,18,76.0,0,C,51.0,U,F,5.0,1,3.0,871,464,88,0,0,A2,0.091,18.0,111.0,18,18,79
0,0.0,0.0,0.0,0.0,51244,89,16,76.0,0,S,19.0,H,M,5.0,1,7.0,682,334,55,1,1,S3,0.364,18.0,20.0,16,18,88
0,0.0,0.0,0.0,0.0,52752,15,9,76.0,0,C,37.0,H,M,4.0,1,8.0,528,218,51,0,0,A1,0.333,15.0,124.0,9,24,29
0,0.0,0.0,0.0,0.0,53367,137,13,76.0,0,S,46.0,H,F,2.0,1,5.0,560,231,80,1,1,S3,0.6,17.0,78.0,13,17,130
0,0.0,0.0,0.0,0.0,54648,53,15,76.0,0,R,48.0,H,M,3.0,0,5.0,545,197,63,1,0,A3,0.364,19.0,0.0,15,19,53
0,0.0,0.0,0.0,0.0,55389,125,15,76.0,0,C,48.0,H,M,4.0,1,0.0,414,251,77,1,0,A3,0.222,16.0,840.0,15,16,116
1,140.0,476.0,812.0,868.0,56674,41,11,76.0,0,U,40.0,H,M,1.0,0,9.0,335,137,44,1,0,A1,0.111,35.0,20.0,11,18,40
0,0.0,0.0,0.0,0.0,56704,77,13,76.0,0,S,17.0,U,M,1.0,0,7.0,509,257,63,0,0,A1,0.0,18.0,0.0,13,18,68
1,70.25,613.25,984.65,1169.8,57119,137,11,76.0,0,T,40.0,H,M,2.0,1,5.0,556,247,67,1,0,A1,0.0,18.0,0.0,11,25,126
0,0.0,0.0,0.0,0.0,57976,77,13,76.0,0,C,27.0,H,F,2.0,0,5.0,407,244,75,1,0,A2,0.091,16.0,0.0,13,16,76
0,0.0,0.0,0.0,0.0,59318,17,11,76.0,0,T,40.0,H,F,4.0,1,9.0,334,249,68,0,0,F1,0.0,17.0,0.0,11,20,20
0,0.0,0.0,0.0,0.0,60657,125,15,76.0,0,S,21.0,H,F,7.0,1,9.0,1031,512,83,0,0,A1,0.0,18.0,0.0,15,18,114
1,76.26,381.3,635.5,762.6,61488,2,13,76.0,0,R,24.0,H,M,4.0,0,4.0,682,367,87,1,1,S2,0.364,2.0,0.0,13,24,122
0,0.0,0.0,0.0,0.0,62094,17,10,76.0,0,T,36.0,H,F,1.0,1,3.0,264,222,51,0,0,F1,0.5,17.0,0.0,10,17,17
0,0.0,0.0,0.0,0.0,62265,137,13,76.0,0,C,36.0,H,M,5.0,1,7.0,535,312,89,1,1,S2,0.091,18.0,50.0,13,18,128
0,0.0,0.0,0.0,0.0,62561,41,13,76.0,0,T,26.0,U,M,3.0,1,7.0,520,210,60,0,0,A2,0.2,18.0,700.0,13,18,36
0,0.0,0.0,0.0,0.0,62688,137,13,76.0,0,R,30.0,U,M,2.0,1,1.0,361,250,82,1,1,S2,0.0,26.0,22.1,13,18,124
0,0.0,0.0,0.0,0.0,63292,17,11,76.0,0,C,11.0,H,M,4.0,1,9.0,892,228,29,0,0,F1,0.333,17.0,0.0,11,21,21
0,0.0,0.0,0.0,0.0,64015,137,12,76.0,0,C,14.0,H,F,1.0,0,0.0,676,305,74,1,1,S2,0.444,23.0,60.0,12,18,130
1,27.36,355.68,684.0,1220.69,64991,101,10,76.0,0,T,37.0,U,F,2.0,1,8.0,600,250,68,1,1,S3,0.4,22.0,0.0,10,22,105
0,0.0,0.0,0.0,0.0,65069,77,10,76.0,0,S,17.0,H,F,5.0,0,8.0,969,490,94,0,0,A1,0.0,26.0,0.0,10,26,75
1,10.0,120.0,160.0,270.0,65578,77,12,76.0,0,U,16.0,H,F,1.0,0,6.0,693,399,95,1,0,A2,0.1,77.0,0.0,12,22,77
0,0.0,0.0,0.0,0.0,65722,137,9,76.0,0,U,35.0,U,F,1.0,1,1.0,685,216,42,1,1,S4,0.222,16.0,100.8,9,16,122
0,0.0,0.0,0.0,0.0,65818,137,13,76.0,0,S,25.0,U,M,5.0,1,8.0,895,502,99,1,0,A1,0.1,17.0,0.0,13,17,130
0,0.0,0.0,0.0,0.0,66308,54,12,76.0,0,U,41.0,U,U,5.0,0,9.0,556,259,67,1,0,A1,0.0,20.0,70.38,12,20,128
0,0.0,0.0,0.0,0.0,66308,464,12,76.0,0,U,21.0,U,U,5.0,0,9.0,556,259,67,1,0,A1,0.0,20.0,70.38,12,20,128
0,0.0,0.0,0.0,0.0,66582,41,12,76.0,0,S,39.0,H,F,1.0,1,7.0,708,456,95,0,0,A1,0.0,18.0,200.0,12,18,41
0,0.0,0.0,0.0,0.0,66957,34,14,76.0,0,C,26.0,H,F,2.0,1,1.0,420,197,39,1,1,S3,0.091,25.0,25.0,14,18,104
0,0.0,0.0,0.0,0.0,66957,178,14,76.0,0,C,45.0,H,F,2.0,1,1.0,420,197,39,1,1,S3,0.091,25.0,25.0,14,18,104
0,0.0,0.0,0.0,0.0,67039,104,12,76.0,0,S,43.0,U,M,2.0,1,9.0,628,328,55,0,0,A3,0.25,15.0,0.0,12,15,32
1,224.18,468.74,713.3,855.96,67422,29,12,76.0,0,U,36.0,H,F,1.0,1,3.0,475,358,94,0,0,L1,0.0,15.0,760.0,12,15,28
0,0.0,0.0,0.0,0.0,67773,59,9,76.0,0,U,45.0,H,F,5.0,1,0.0,109,87,39,1,0,A1,0.0,26.0,15.0,9,26,126
0,0.0,0.0,0.0,0.0,71437,242,10,76.0,0,T,13.0,H,M,2.0,1,4.0,747,401,88,1,0,A1,0.0,19.0,0.0,10,19,130
0,0.0,0.0,0.0,0.0,72726,113,12,76.0,0,R,13.0,H,M,1.0,1,4.0,555,272,94,1,0,A1,0.1,23.0,160.0,12,23,119
0,0.0,0.0,0.0,0.0,73042,29,13,76.0,0,T,31.0,U,M,2.0,0,1.0,429,233,69,1,1,S4,0.625,18.0,298.84,13,18,33
0,0.0,0.0,0.0,0.0,73336,29,12,76.0,0,C,46.0,H,F,2.0,1,6.0,387,333,76,0,0,A2,0.0,25.0,20.0,12,18,31
0,0.0,0.0,0.0,0.0,73358,108,13,76.0,0,C,39.0,H,M,2.0,1,7.0,964,376,79,1,1,S2,0.091,108.0,0.0,13,18,105
0,0.0,0.0,0.0,0.0,74063,113,11,76.0,0,R,47.0,U,M,5.0,0,0.0,684,320,81,1,0,A1,0.2,25.0,511.84,11,25,104
0,0.0,0.0,0.0,0.0,74160,29,12,76.0,0,?,37.0,H,F,2.0,1,8.0,692,314,67,0,0,N3,0.4,18.0,45.0,12,18,24
0,0.0,0.0,0.0,0.0,75416,137,13,76.0,0,T,51.0,U,M,2.0,1,9.0,381,219,61,0,0,A2,0.2,16.0,0.0,13,16,122
0,0.0,0.0,0.0,0.0,75731,15,12,76.0,0,R,32.0,U,F,1.0,1,6.0,439,289,80,1,0,A1,0.182,15.0,0.0,12,25,111
0,0.0,0.0,0.0,0.0,77157,74,13,76.0,0,R,36.0,U,F,3.0,1,6.0,513,321,73,1,1,S4,0.4,17.0,259.95,13,17,105
0,0.0,0.0,0.0,0.0,77157,60,13,76.0,0,R,40.0,U,F,3.0,1,6.0,513,321,73,1,1,S4,0.4,17.0,259.95,13,17,105
0,0.0,0.0,0.0,0.0,77685,89,13,76.0,0,T,46.0,H,F,1.0,1,1.0,608,263,78,0,0,A1,0.0,18.0,0.0,13,18,79
0,0.0,0.0,0.0,0.0,78707,101,13,76.0,0,S,9.0,H,M,2.0,1,6.0,807,335,45,1,1,S2,0.182,18.0,112.61,13,18,91
1,1193.94,2496.42,3798.9,4006.07,79478,110,13,76.0,0,T,13.0,H,M,1.0,1,6.0,668,351,88,1,1,S2,0.1,15.0,383.71,13,15,126
0,0.0,0.0,0.0,0.0,81700,89,9,76.0,0,C,41.0,H,F,3.0,1,6.0,576,292,59,1,1,S4,0.273,16.0,95.44,9,16,128
0,0.0,0.0,0.0,0.0,82017,137,12,76.0,0,T,49.0,H,M,4.0,1,7.0,623,328,74,0,0,A1,0.0,18.0,274.94,12,18,126
0,0.0,0.0,0.0,0.0,83933,101,13,76.0,0,S,49.0,H,M,3.0,1,9.0,626,275,79,0,0,A2,0.0,18.0,60.0,13,18,104
0,0.0,0.0,0.0,0.0,84618,113,11,76.0,0,C,17.0,H,M,2.0,1,8.0,714,461,93,1,0,A1,0.25,24.0,403.0,11,24,113
0,0.0,0.0,0.0,0.0,86110,254,13,76.0,0,T,21.0,H,M,2.0,0,9.0,393,209,69,0,0,A1,0.125,17.0,60.0,13,17,65
0,0.0,0.0,0.0,0.0,86110,21,13,76.0,0,T,22.0,H,M,2.0,0,7.0,393,209,69,0,0,A1,0.125,17.0,60.0,13,17,65
1,188.49,942.45,1696.41,1947.73,87127,29,10,76.0,0,C,21.0,U,F,5.0,1,9.0,862,248,49,0,0,A2,0.0,19.0,0.0,10,19,28
1,263.12,1271.12,1751.16,1751.16,87505,113,8,76.0,0,C,38.0,H,F,1.0,0,0.0,375,200,76,1,1,S3,0.429,20.0,20.0,8,18,111
0,0.0,0.0,0.0,0.0,87871,101,11,76.0,0,S,40.0,H,M,3.0,1,7.0,1217,428,53,1,0,A1,0.111,24.0,300.0,11,24,93
1,50.0,151.0,201.0,812.25,88213,65,10,76.0,0,S,21.0,H,M,7.0,0,9.0,3157,1012,99,0,0,A1,0.0,26.0,372.57,10,26,65
1,690.0,1490.08,2150.56,2535.84,88537,137,11,76.0,0,T,1.0,H,M,6.0,1,2.0,873,211,81,1,1,S3,0.429,16.0,10.0,11,16,128
0,0.0,0.0,0.0,0.0,90009,137,13,76.0,0,S,30.0,H,F,5.0,1,2.0,740,275,32,1,0,A2,0.0,15.0,166.0,13,15,127
0,0.0,0.0,0.0,0.0,95968,137,13,76.0,0,S,43.0,U,M,1.0,1,2.0,561,258,89,1,1,S2,0.111,17.0,0.0,13,17,130
1,72.42,941.46,1810.5,2607.22,96448,125,9,76.0,0,T,35.0,U,F,7.0,1,9.0,760,393,75,0,0,A4,0.25,20.0,75.0,9,16,122
0,0.0,0.0,0.0,0.0,96589,113,13,76.0,0,C,30.0,H,F,2.0,1,0.0,487,164,42,0,0,A2,0.0,15.0,49.0,13,15,112
0,0.0,0.0,0.0,0.0,97260,97,11,76.0,0,T,24.0,H,F,2.0,1,9.0,346,208,44,1,0,A1,0.333,21.0,25.0,11,21,126
0,0.0,0.0,0.0,0.0,97499,113,10,76.0,0,S,21.0,H,M,5.0,0,3.0,442,298,86,1,1,S3,0.556,17.0,0.0,10,17,105
0,0.0,0.0,0.0,0.0,99774,22,13,76.0,0,T,10.0,H,M,3.0,0,6.0,649,316,86,1,1,S2,0.182,22.0,259.56,13,18,112
0,0.0,0.0,0.0,0.0,100904,41,10,76.0,0,C,24.0,H,F,5.0,1,9.0,792,406,53,1,0,A2,0.1,15.0,0.0,10,15,41
0,0.0,0.0,0.0,0.0,101004,17,13,76.0,0,R,30.0,H,M,1.0,1,7.0,353,211,68,0,0,F2,0.5,17.0,0.0,13,15,17
0,0.0,0.0,0.0,0.0,102605,77,14,76.0,0,R,30.0,U,F,2.0,1,4.0,439,243,71,1,1,S3,0.333,16.0,40.0,14,16,76
1,120.0,495.0,835.0,1035.0,103566,137,13,76.0,0,T,16.0,H,M,3.0,0,4.0,417,250,69,1,0,A1,0.0,18.0,0.0,13,18,129
0,0.0,0.0,0.0,0.0,105448,137,10,76.0,0,R,2.0,U,M,2.0,1,4.0,325,221,68,1,0,A1,0.125,21.0,300.0,10,21,129
0,0.0,0.0,0.0,0.0,105757,113,14,76.0,0,S,7.0,H,F,4.0,1,9.0,1079,613,88,0,0,A1,0.1,16.0,0.0,14,16,105
0,0.0,0.0,0.0,0.0,106868,18,12,76.0,0,S,2.0,H,M,7.0,1,9.0,1289,691,98,0,0,A3,0.143,16.0,416.6,12,16,53
0,0.0,0.0,0.0,0.0,107492,157,8,76.0,0,C,18.0,U,M,1.0,1,9.0,392,103,34,0,0,F1,0.333,20.0,60.0,8,20,20
1,300.0,600.0,875.0,925.0,107644,137,12,76.0,0,R,6.0,U,M,2.0,1,7.0,422,268,71,1,1,S3,0.125,15.0,77.0,12,15,123
0,0.0,0.0,0.0,0.0,108626,125,13,76.0,0,T,17.0,H,F,4.0,1,0.0,639,234,79,1,1,S2,0.1,17.0,0.0,13,17,125
0,0.0,0.0,0.0,0.0,110908,77,15,76.0,0,R,41.0,U,F,5.0,1,2.0,420,194,62,1,1,S2,0.333,17.0,0.0,15,17,77
0,0.0,0.0,0.0,0.0,111136,113,13,76.0,0,T,46.0,H,M,2.0,1,3.0,841,194,67,1,0,A1,0.1,17.0,0.0,13,17,112
0,0.0,0.0,0.0,0.0,111227,65,9,76.0,0,R,40.0,U,M,5.0,0,4.0,339,225,70,0,0,A4,0.286,20.0,0.0,9,19,56
1,362.58,1087.74,1394.03,1594.03,111592,137,13,76.0,0,C,27.0,H,M,1.0,1,0.0,318,53,50,1,0,A1,0.091,18.0,50.0,13,18,127
1,50.0,1200.0,1800.0,1850.0,112367,125,12,76.0,0,T,40.0,U,F,2.0,1,8.0,516,272,74,1,1,S3,0.125,16.0,0.0,12,16,125
0,0.0,0.0,0.0,0.0,112370,125,13,76.0,0,T,39.0,H,M,4.0,1,8.0,674,350,82,1,1,S4,0.2,16.0,0.0,13,16,130
0,0.0,0.0,0.0,0.0,116290,89,13,76.0,0,R,51.0,U,M,5.0,0,7.0,546,263,75,1,1,S2,0.182,15.0,0.0,13,15,78
0,0.0,0.0,0.0,0.0,116998,70,13,76.0,0,U,35.0,H,F,5.0,0,0.0,813,163,8,1,1,S3,0.2,19.0,0.0,13,19,103
0,0.0,0.0,0.0,0.0,117516,65,13,76.0,0,S,49.0,U,M,2.0,0,9.0,1741,796,94,0,0,A1,0.2,17.0,200.0,13,17,57
0,0.0,0.0,0.0,0.0,117780,137,9,76.0,0,T,35.0,H,M,2.0,1,0.0,277,64,43,1,0,A1,0.3,11.0,25.0,9,26,130
1,358.49,1194.41,1900.66,1900.66,118408,11,10,76.0,0,R,40.6,H,M,5.0,0,4.0,427,315,82,0,0,A1,0.0,11.0,0.0,10,20,65
1,358.49,1194.41,1900.66,1900.66,118408,163,10,76.0,0,R,40.6,H,M,5.0,0,4.0,427,315,82,0,0,A1,0.0,20.0,0.0,10,20,65
0,0.0,0.0,0.0,0.0,119172,65,14,76.0,0,S,34.0,H,M,4.0,1,7.0,929,278,30,0,0,A3,0.333,18.0,0.0,14,18,54
0,0.0,0.0,0.0,0.0,119520,29,13,76.0,0,S,44.0,H,F,1.0,1,9.0,391,303,53,1,0,A4,0.667,26.0,0.0,13,16,29
1,346.18,1536.02,3320.78,3569.5,121718,29,10,76.0,0,C,40.0,H,M,4.0,1,9.0,1139,303,32,0,0,A1,0.286,23.0,25.0,10,23,33
0,0.0,0.0,0.0,0.0,122154,41,13,76.0,0,S,43.0,H,M,5.0,0,9.0,445,313,87,1,1,S4,0.182,15.0,0.0,13,15,41
0,0.0,0.0,0.0,0.0,122363,137,10,76.0,0,T,27.0,H,F,3.0,0,5.0,830,254,23,1,0,A1,0.222,24.0,0.0,10,24,126
0,0.0,0.0,0.0,0.0,122960,137,12,76.0,0,T,21.0,H,F,1.0,0,3.0,599,327,85,1,1,S2,0.3,15.0,260.0,12,15,128
0,0.0,0.0,0.0,0.0,123325,65,10,76.0,0,S,21.0,H,M,2.0,1,3.0,301,250,72,1,0,A1,0.4,26.0,0.0,10,26,65
0,0.0,0.0,0.0,0.0,126080,15,12,76.0,0,U,22.0,U,F,5.0,1,7.0,1875,157,5,0,0,A3,0.222,15.0,120.0,12,17,41
0,0.0,0.0,0.0,0.0,126447,125,11,76.0,0,C,35.0,U,M,2.0,1,2.0,358,147,68,0,0,A1,0.125,26.0,0.0,11,26,114
0,0.0,0.0,0.0,0.0,127546,101,15,76.0,0,R,35.0,H,M,4.0,1,0.0,334,111,47,1,1,S4,0.25,16.0,0.0,15,16,91
1,225.08,566.88,1092.12,1209.44,127744,137,12,76.0,0,T,14.0,U,M,4.0,1,8.0,600,420,86,1,0,A2,0.25,17.0,35.0,12,15,130
0,0.0,0.0,0.0,0.0,127861,125,8,76.0,0,C,14.0,U,F,1.0,1,0.0,280,95,53,1,1,S2,0.25,17.0,0.0,8,17,125
0,0.0,0.0,0.0,0.0,128713,113,12,76.0,0,C,32.0,H,F,2.0,0,6.0,1031,268,60,1,1,S2,0.111,22.0,0.0,12,22,103
0,0.0,0.0,0.0,0.0,129158,137,12,76.0,0,S,41.0,H,F,3.0,0,4.0,621,248,80,1,0,A1,0.143,99.0,0.0,12,18,125
0,0.0,0.0,0.0,0.0,130497,101,13,76.0,0,U,27.0,H,F,1.0,1,2.0,0,200,84,1,0,A1,0.125,18.0,4505.54,13,18,97
0,0.0,0.0,0.0,0.0,131284,321,10,76.0,0,C,24.0,H,M,7.0,1,9.0,1105,585,97,1,0,A1,0.125,23.0,53.67,10,23,130
0,0.0,0.0,0.0,0.0,131459,103,12,76.0,0,C,24.0,H,F,1.0,1,0.0,486,155,49,1,0,E1,0.25,16.0,0.0,12,16,128
0,0.0,0.0,0.0,0.0,131459,64,12,76.0,0,C,27.0,H,F,1.0,1,0.0,486,155,49,1,0,E1,0.25,16.0,0.0,12,16,128
0,0.0,0.0,0.0,0.0,134002,77,12,76.0,0,S,27.0,H,M,2.0,1,2.0,551,225,50,1,0,A1,0.0,15.0,0.0,12,15,75
0,0.0,0.0,0.0,0.0,135126,77,13,76.0,0,U,27.0,U,F,2.0,1,4.0,677,275,73,0,0,A1,0.0,24.0,0.0,13,24,75
0,0.0,0.0,0.0,0.0,135169,36,11,76.0,0,U,39.0,H,M,3.0,1,3.0,688,275,54,1,0,A1,0.111,26.0,0.0,11,26,111
0,0.0,0.0,0.0,0.0,135302,53,11,76.0,0,U,24.0,H,F,5.0,1,8.0,865,398,81,1,1,S3,0.4,19.0,0.0,11,19,52
0,0.0,0.0,0.0,0.0,135448,65,14,76.0,0,S,27.0,U,M,3.0,1,6.0,881,305,34,0,0,A1,0.0,48.0,0.0,14,18,54
0,0.0,0.0,0.0,0.0,135785,125,9,76.0,0,U,38.0,H,M,4.0,1,8.0,876,418,88,1,0,A1,0.0,26.0,0.0,9,26,119
0,0.0,0.0,0.0,0.0,136236,39,13,76.0,0,S,32.0,U,F,5.0,0,3.0,1063,256,1,0,0,A1,0.167,21.0,139.4,13,5,52
0,0.0,0.0,0.0,0.0,136297,89,13,76.0,0,T,51.0,U,M,5.0,0,0.0,325,118,62,1,0,A3,0.222,17.0,23.0,13,17,88
0,0.0,0.0,0.0,0.0,136316,77,13,76.0,0,R,40.0,H,M,2.0,1,2.0,617,217,75,1,0,A1,0.182,20.0,0.0,13,20,77
0,0.0,0.0,0.0,0.0,18689,65,15,63.0,0,T,36.0,U,M,5.0,0,7.0,711,322,79,0,0,A3,0.2,16.0,2491.0,15,16,56
0,0.0,0.0,0.0,0.0,18757,77,12,59.5,0,C,47.0,U,F,5.0,0,7.0,659,368,86,1,1,S3,0.455,25.0,0.0,12,25,69
0,0.0,0.0,0.0,0.0,18787,65,13,59.5,0,T,47.0,H,F,5.0,0,7.0,1212,543,92,0,0,A1,0.1,33.0,150.0,13,18,62
0,0.0,0.0,0.0,0.0,18878,76,12,59.5,0,T,47.0,U,F,5.0,0,6.0,647,315,83,1,1,S4,0.273,15.0,0.0,12,19,119
0,0.0,0.0,0.0,0.0,18917,17,12,64.0,0,R,30.0,U,M,3.0,1,7.0,558,288,84,0,0,F1,0.0,16.0,110.0,12,16,16
0,0.0,0.0,0.0,0.0,18930,17,14,63.0,0,T,36.0,U,F,5.0,0,3.0,1850,622,91,0,0,N3,0.25,16.0,0.0,14,16,20
0,0.0,0.0,0.0,0.0,19085,65,13,55.0,0,R,35.0,H,M,5.0,0,4.0,442,212,66,1,1,S3,0.25,18.0,129.0,13,15,57
1,173.53,297.48,297.48,322.52,19094,41,15,58.5,0,T,50.0,U,F,5.0,0,9.0,1373,472,96,0,0,A1,0.0,17.0,150.0,15,17,44
0,0.0,0.0,0.0,0.0,19192,77,13,58.5,0,?,50.0,U,F,5.0,1,7.0,670,275,66,0,0,A2,0.1,19.0,90.6,13,19,67
1,700.0,1800.0,2906.08,3006.84,19208,89,13,68.0,0,?,28.0,H,F,5.0,0,7.0,670,275,66,1,0,A3,0.111,15.0,200.0,13,15,80
0,0.0,0.0,0.0,0.0,19241,125,12,59.5,0,T,47.0,U,F,5.0,0,9.0,760,276,52,1,1,S2,0.0,19.0,0.0,12,19,122
0,0.0,0.0,0.0,0.0,19280,49,10,57.0,0,R,49.0,U,F,3.0,0,9.0,724,315,82,0,0,A1,0.4,24.0,0.0,10,24,29
0,0.0,0.0,0.0,0.0,19282,239,12,59.5,0,T,47.0,U,F,6.0,1,9.0,798,350,84,0,0,A2,0.167,17.0,71.98,12,17,31
0,0.0,0.0,0.0,0.0,19301,89,14,57.0,0,R,40.0,U,M,2.0,0,3.0,517,257,84,1,1,S4,0.364,16.0,0.0,14,16,81
0,0.0,0.0,0.0,0.0,19363,41,13,55.0,0,C,39.0,U,F,2.0,1,7.0,667,223,53,1,1,S3,0.3,18.0,264.06,13,18,41
0,0.0,0.0,0.0,0.0,19401,203,9,59.5,0,S,47.0,H,M,3.0,1,9.0,514,257,53,0,0,N1,0.25,24.0,147.08,9,24,24
0,0.0,0.0,0.0,0.0,19402,29,13,58.5,0,S,50.0,U,M,5.0,0,2.0,483,253,62,1,0,A3,0.429,18.0,100.0,13,18,33
1,128.0,384.0,658.2,827.26,19499,29,16,67.0,0,C,53.0,U,F,5.0,0,1.0,854,382,62,0,0,A1,0.167,16.0,30.0,16,16,31
0,0.0,0.0,0.0,0.0,19739,77,14,59.5,0,T,47.0,U,F,4.0,1,9.0,1450,370,37,1,1,S2,0.0,18.0,0.0,14,18,77
0,0.0,0.0,0.0,0.0,19751,176,15,65.5,0,T,46.0,H,F,5.0,1,6.0,1249,530,72,0,0,A4,0.4,17.0,0.0,15,15,32
0,0.0,0.0,0.0,0.0,19777,77,13,65.5,0,S,46.0,U,F,5.0,0,9.0,1170,381,92,0,0,A1,0.0,18.0,0.0,13,18,67
0,0.0,0.0,0.0,0.0,19807,29,14,65.5,0,S,46.0,H,F,5.0,1,6.0,1233,658,93,0,0,A2,0.167,18.0,0.0,14,18,32
0,0.0,0.0,0.0,0.0,19843,113,12,58.5,0,C,50.0,H,M,4.0,0,2.0,614,230,73,1,0,A1,0.2,23.0,0.0,12,23,105
0,0.0,0.0,0.0,0.0,19850,17,11,69.0,0,T,23.0,U,M,2.0,0,4.0,646,362,71,0,0,F1,0.5,16.0,5.6,11,16,16
0,0.0,0.0,0.0,0.0,19858,29,13,69.0,0,C,23.0,U,F,2.0,0,4.0,718,319,80,1,1,S4,0.286,19.0,0.0,13,19,32
0,0.0,0.0,0.0,0.0,19891,250,15,58.0,0,C,43.0,U,M,4.0,1,6.0,753,349,76,0,0,A2,0.125,18.0,0.0,15,18,67
